Date,FB,AMZN,AAPL,NFLX,GOOG
2015-03-31,82.22000122070312,372.1000061035156,28.358606338500977,59.52714157104492,546.4995727539062
2015-04-01,81.66999816894531,370.260009765625,28.317581176757812,59.01714324951172,541.074462890625
2015-04-02,81.55999755859375,372.25,28.561445236206055,59.1542854309082,534.063720703125
2015-04-06,82.44000244140625,377.0400085449219,29.02410125732422,60.33000183105469,535.2953491210938
2015-04-07,82.31999969482422,374.4100036621094,28.71870231628418,60.494285583496094,535.5496215820312
2015-04-08,82.27999877929688,381.20001220703125,28.62526512145996,63.04999923706055,540.1270751953125
2015-04-09,82.16999816894531,383.5400085449219,28.844051361083984,62.78571319580078,539.2993774414062
2015-04-10,82.04000091552734,382.6499938964844,28.967117309570312,64.93856811523438,538.5314331054688
2015-04-13,83.01000213623047,382.3599853515625,28.91014289855957,67.81143188476562,537.6937866210938
2015-04-14,83.5199966430664,385.1099853515625,28.7847957611084,68.38714599609375,528.9378051757812
2015-04-15,82.70999908447266,383.45001220703125,28.894184112548828,67.92285919189453,531.0719604492188
2015-04-16,82.30999755859375,386.0400085449219,28.755165100097656,80.29285430908203,532.3384399414062
2015-04-17,80.77999877929688,375.55999755859375,28.431535720825195,81.6500015258789,522.6151733398438
2015-04-20,83.08999633789062,389.510009765625,29.08107566833496,81.05571746826172,533.9141235351562
2015-04-21,83.62000274658203,391.17999267578125,28.923824310302734,80.06285858154297,532.5079956054688
2015-04-22,84.62999725341797,389.79998779296875,29.313539505004883,79.66857147216797,537.8882446289062
2015-04-23,82.41000366210938,389.989990234375,29.55284309387207,79.86571502685547,545.5023193359375
2015-04-24,81.52999877929688,445.1000061035156,29.691864013671875,79.77143096923828,563.5128784179688
2015-04-27,81.91000366210938,438.55999755859375,30.232006072998047,80.86856842041016,555.3699951171875
2015-04-28,80.68000030517578,429.30999755859375,29.75568389892578,80.43714141845703,553.6799926757812
2015-04-29,80.47000122070312,429.3699951171875,29.318098068237305,80.40714263916016,549.0800170898438
2015-04-30,78.7699966430664,421.7799987792969,28.522703170776367,79.5,537.3400268554688
2015-05-01,78.98999786376953,422.8699951171875,29.388751983642578,79.57571411132812,537.9000244140625
2015-05-04,78.80999755859375,423.0400085449219,29.331769943237305,79.27143096923828,540.780029296875
2015-05-05,77.55999755859375,421.19000244140625,28.67084503173828,80.79285430908203,530.7999877929688
2015-05-06,78.0999984741211,419.1000061035156,28.49078941345215,80.07714080810547,524.219970703125
2015-05-07,78.43000030517578,426.8800048828125,28.667020797729492,80.74857330322266,530.7000122070312
2015-05-08,78.51000213623047,433.69000244140625,29.207122802734375,82.0857162475586,538.219970703125
2015-05-11,78.01000213623047,432.8500061035156,28.909608840942383,84.27857208251953,535.7000122070312
2015-05-12,77.45999908447266,431.0199890136719,28.806617736816406,83.37714385986328,529.0399780273438
2015-05-13,78.44000244140625,426.8699951171875,28.838661193847656,82.87285614013672,529.6199951171875
2015-05-14,81.37000274658203,432.2799987792969,29.51151466369629,83.8357162475586,538.4000244140625
2015-05-15,80.41999816894531,426.0,29.47031593322754,87.60713958740234,533.8499755859375
2015-05-18,80.87999725341797,425.239990234375,29.79529571533203,88.26714324951172,532.2999877929688
2015-05-19,80.62999725341797,421.7099914550781,29.767831802368164,88.06857299804688,537.3599853515625
2015-05-20,80.55000305175781,423.8599853515625,29.76554298400879,88.79000091552734,539.27001953125
2015-05-21,80.4800033569336,431.6300048828125,30.069931030273438,89.00285339355469,542.510009765625
2015-05-22,80.54000091552734,427.6300048828125,30.333114624023438,88.83856964111328,540.1099853515625
2015-05-26,79.33000183105469,425.4700012207031,29.66484832763672,87.99285888671875,532.3200073242188
2015-05-27,80.55000305175781,431.4200134277344,30.218685150146484,89.85713958740234,539.7899780273438
2015-05-28,80.1500015258789,426.57000732421875,30.1591796875,89.50714111328125,539.780029296875
2015-05-29,79.19000244140625,429.2300109863281,29.815893173217773,89.15142822265625,532.1099853515625
2015-06-01,80.29000091552734,430.9200134277344,29.87540054321289,89.00285339355469,533.989990234375
2015-06-02,80.44000244140625,430.989990234375,29.742664337158203,89.12999725341797,539.1799926757812
2015-06-03,82.44000244140625,436.5899963378906,29.77927017211914,88.8085708618164,540.3099975585938
2015-06-04,82.05000305175781,430.7799987792969,29.6053466796875,89.34857177734375,536.7000122070312
2015-06-05,82.13999938964844,426.95001220703125,29.442848205566406,90.45999908447266,533.3300170898438
2015-06-08,80.66999816894531,423.5,29.248319625854492,89.60428619384766,526.8300170898438
2015-06-09,80.66999816894531,425.4800109863281,29.161357879638672,92.44999694824219,526.6900024414062
2015-06-10,82.16000366210938,430.7699890136719,29.495487213134766,95.87142944335938,536.6900024414062
2015-06-11,81.83000183105469,432.9700012207031,29.429115295410156,95.09428405761719,534.6099853515625
2015-06-12,81.52999877929688,429.9200134277344,29.104137420654297,94.41857147216797,532.3300170898438
2015-06-15,80.70999908447266,423.6700134277344,29.04692268371582,93.43142700195312,527.2000122070312
2015-06-16,81.05999755859375,427.260009765625,29.202547073364258,95.27285766601562,528.1500244140625
2015-06-17,81.79000091552734,427.80999755859375,29.133893966674805,94.27143096923828,529.260009765625
2015-06-18,82.91000366210938,439.3900146484375,29.266630172729492,94.74285888671875,536.72998046875
2015-06-19,82.51000213623047,434.9200134277344,28.97368812561035,93.87142944335938,536.6900024414062
2015-06-22,84.73999786376953,436.2900085449219,29.204835891723633,96.4142837524414,538.1900024414062
2015-06-23,87.87999725341797,445.989990234375,29.072097778320312,97.31285858154297,540.47998046875
2015-06-24,88.86000061035156,440.8399963378906,29.31926918029785,96.94428253173828,537.8400268554688
2015-06-25,87.9800033569336,440.1000061035156,29.179664611816406,94.89142608642578,535.22998046875
2015-06-26,88.01000213623047,438.1000061035156,29.008014678955078,93.08856964111328,531.6900024414062
2015-06-29,85.80000305175781,429.8599853515625,28.49994659423828,92.23143005371094,521.52001953125
2015-06-30,85.7699966430664,434.0899963378906,28.705923080444336,93.84857177734375,520.510009765625
2015-07-01,86.91000366210938,437.3900146484375,28.97368812561035,93.63571166992188,521.8400268554688
2015-07-02,87.29000091552734,437.7099914550781,28.937070846557617,94.0442886352539,523.4000244140625
2015-07-06,87.55000305175781,436.0400085449219,28.83637237548828,94.57142639160156,522.8599853515625
2015-07-07,87.22000122070312,436.7200012207031,28.765426635742188,94.0914306640625,525.02001953125
2015-07-08,85.6500015258789,429.70001220703125,28.051380157470703,93.50714111328125,516.8300170898438
2015-07-09,85.87999725341797,434.3900146484375,27.479228973388672,95.72714233398438,520.6799926757812
2015-07-10,87.94999694824219,443.510009765625,28.213871002197266,97.22856903076172,530.1300048828125
2015-07-13,90.0999984741211,455.57000732421875,28.758560180664062,101.08714294433594,546.5499877929688
2015-07-14,89.68000030517578,465.57000732421875,28.747114181518555,100.37142944335938,561.0999755859375
2015-07-15,89.76000213623047,461.19000244140625,29.02404022216797,98.12999725341797,560.219970703125
2015-07-16,90.8499984741211,475.4800109863281,29.410812377929688,115.80999755859375,579.8499755859375
2015-07-17,94.97000122070312,483.010009765625,29.66484832763672,114.7699966430664,672.9299926757812
2015-07-20,97.91000366210938,488.1000061035156,30.22555160522461,110.55000305175781,663.02001953125
2015-07-21,98.38999938964844,488.0,29.92345428466797,112.51000213623047,662.2999877929688
2015-07-22,97.04000091552734,488.2699890136719,28.65786361694336,111.5,662.0999755859375
2015-07-23,95.44000244140625,482.17999267578125,28.644132614135742,110.0999984741211,644.280029296875
2015-07-24,96.94999694824219,529.4199829101562,28.493083953857422,109.33999633789062,623.5599975585938
2015-07-27,94.16999816894531,531.4099731445312,28.097152709960938,106.43000030517578,627.260009765625
2015-07-28,95.29000091552734,526.030029296875,28.236759185791016,106.9000015258789,628.0
2015-07-29,96.98999786376953,529.0,28.147497177124023,107.08000183105469,631.9299926757812
2015-07-30,95.20999908447266,536.760009765625,28.005613327026367,111.55999755859375,632.5900268554688
2015-07-31,94.01000213623047,536.1500244140625,27.760730743408203,114.30999755859375,625.6099853515625
2015-08-03,94.13999938964844,535.030029296875,27.106189727783203,112.55999755859375,631.2100219726562
2015-08-04,94.05999755859375,531.9000244140625,26.236520767211914,121.1500015258789,629.25
2015-08-05,96.44000244140625,537.010009765625,26.410451889038086,123.70999908447266,643.780029296875
2015-08-06,95.12000274658203,529.4600219726562,26.46792984008789,126.44999694824219,642.6799926757812
2015-08-07,94.30000305175781,522.6199951171875,26.557586669921875,123.5199966430664,635.2999877929688
2015-08-10,94.1500015258789,524.0,27.523155212402344,123.02999877929688,633.72998046875
2015-08-11,93.62000274658203,527.4600219726562,26.090898513793945,122.73999786376953,660.780029296875
2015-08-12,94.19000244140625,525.9099731445312,26.493215560913086,120.51000213623047,659.5599975585938
2015-08-13,93.43000030517578,529.6599731445312,26.47252655029297,123.7300033569336,656.4500122070312
2015-08-14,94.41999816894531,531.52001953125,26.658740997314453,123.38999938964844,657.1199951171875
2015-08-17,93.93000030517578,535.219970703125,26.934619903564453,125.36000061035156,660.8699951171875
2015-08-18,95.16999816894531,535.02001953125,26.78288459777832,124.05000305175781,656.1300048828125
2015-08-19,95.30999755859375,532.9199829101562,26.44034194946289,122.05999755859375,660.9000244140625
2015-08-20,90.55999755859375,515.780029296875,25.897789001464844,112.48999786376953,646.8300170898438
2015-08-21,86.05999755859375,494.4700012207031,24.313800811767578,103.95999908447266,612.47998046875
2015-08-24,82.08999633789062,463.3699951171875,23.706880569458008,96.87999725341797,589.6099853515625
2015-08-25,83.0,466.3699951171875,23.849411010742188,101.5199966430664,582.0599975585938
2015-08-26,87.19000244140625,500.7699890136719,25.217296600341797,110.12999725341797,628.6199951171875
2015-08-27,89.7300033569336,518.3699951171875,25.959856033325195,117.66000366210938,637.6099853515625
2015-08-28,91.01000213623047,518.010009765625,26.044919967651367,117.62999725341797,630.3800048828125
2015-08-31,89.43000030517578,512.8900146484375,25.92307472229004,115.02999877929688,618.25
2015-09-01,87.2300033569336,496.5400085449219,24.764400482177734,105.79000091552734,597.7899780273438
2015-09-02,89.88999938964844,510.54998779296875,25.826520919799805,105.44000244140625,614.3400268554688
2015-09-03,88.1500015258789,504.7200012207031,25.373626708984375,101.05999755859375,606.25
2015-09-04,88.26000213623047,499.0,25.120738983154297,98.79000091552734,600.7000122070312
2015-09-08,89.52999877929688,517.5399780273438,25.819623947143555,94.94999694824219,614.6599731445312
2015-09-09,90.44000244140625,516.8900146484375,25.323049545288086,99.18000030517578,612.719970703125
2015-09-10,91.9800033569336,522.239990234375,25.879396438598633,99.4800033569336,621.3499755859375
2015-09-11,92.05000305175781,529.4400024414062,26.256423950195312,97.51000213623047,625.77001953125
2015-09-14,92.30999755859375,521.3800048828125,26.509309768676758,95.69000244140625,623.239990234375
2015-09-15,92.9000015258789,522.3699951171875,26.7323055267334,99.16000366210938,635.1400146484375
2015-09-16,93.44999694824219,527.3900146484375,26.762197494506836,104.08000183105469,635.97998046875
2015-09-17,94.33999633789062,538.8699951171875,26.189754486083984,104.20999908447266,642.9000244140625
2015-09-18,94.4000015258789,540.260009765625,26.08170509338379,102.62000274658203,629.25
2015-09-21,95.55000305175781,548.3900146484375,26.4863224029541,100.30000305175781,635.4400024414062
2015-09-22,92.95999908447266,538.4000244140625,26.070213317871094,98.47000122070312,622.6900024414062
2015-09-23,93.97000122070312,536.0700073242188,26.281713485717773,98.06999969482422,622.3599853515625
2015-09-24,94.41000366210938,533.75,26.43804168701172,103.76000213623047,625.7999877929688
2015-09-25,92.7699966430664,524.25,26.371370315551758,102.23999786376953,611.969970703125
2015-09-28,89.20999908447266,504.05999755859375,25.849510192871094,99.47000122070312,594.8900146484375
2015-09-29,86.66999816894531,496.07000732421875,25.072458267211914,98.3499984741211,594.969970703125
2015-09-30,89.9000015258789,511.8900146484375,25.35753059387207,103.26000213623047,608.4199829101562
2015-10-01,90.94999694824219,520.719970703125,25.192007064819336,105.9800033569336,611.2899780273438
2015-10-02,92.06999969482422,532.5399780273438,25.375925064086914,106.11000061035156,626.9099731445312
2015-10-05,94.01000213623047,543.6799926757812,25.467878341674805,111.25,641.469970703125
2015-10-06,92.80000305175781,537.47998046875,25.589725494384766,108.33000183105469,645.4400024414062
2015-10-07,92.4000015258789,541.9400024414062,25.467878341674805,108.0999984741211,642.3599853515625
2015-10-08,92.47000122070312,533.1599731445312,25.173614501953125,114.93000030517578,639.1599731445312
2015-10-09,93.23999786376953,539.7999877929688,25.77594566345215,113.33000183105469,643.6099853515625
2015-10-12,94.26000213623047,550.1900024414062,25.656389236450195,113.44999694824219,646.6699829101562
2015-10-13,94.12000274658203,548.9000244140625,25.700075149536133,109.7300033569336,652.2999877929688
2015-10-14,94.06999969482422,544.8300170898438,25.336841583251953,110.2300033569336,651.1599731445312
2015-10-15,95.95999908447266,562.4400024414062,25.716167449951172,101.08999633789062,661.739990234375
2015-10-16,97.54000091552734,570.760009765625,25.52765655517578,98.98999786376953,662.2000122070312
2015-10-19,98.47000122070312,573.1500244140625,25.686283111572266,101.69000244140625,666.0999755859375
2015-10-20,97.0,560.8800048828125,26.1552677154541,98.98999786376953,650.280029296875
2015-10-21,97.11000061035156,555.77001953125,26.152971267700195,97.95999908447266,642.6099853515625
2015-10-22,99.66999816894531,563.9099731445312,26.552993774414062,97.31999969482422,651.7899780273438
2015-10-23,102.19000244140625,599.030029296875,27.376018524169922,100.04000091552734,702.0
2015-10-26,103.7699966430664,608.6099853515625,26.50241470336914,103.04000091552734,712.780029296875
2015-10-27,103.69999694824219,611.010009765625,26.334592819213867,103.06999969482422,708.489990234375
2015-10-28,104.19999694824219,617.0999755859375,27.419694900512695,105.80000305175781,712.9500122070312
2015-10-29,104.87999725341797,626.5499877929688,27.70936393737793,105.12000274658203,716.9199829101562
2015-10-30,101.97000122070312,625.9000244140625,27.472578048706055,108.37999725341797,710.8099975585938
2015-11-02,103.30999755859375,628.3499755859375,27.858800888061523,107.63999938964844,721.1099853515625
2015-11-03,102.58000183105469,625.3099975585938,28.17835235595703,109.73999786376953,722.1599731445312
2015-11-04,103.94000244140625,640.9500122070312,28.04731559753418,114.05000305175781,728.1099853515625
2015-11-05,108.76000213623047,655.6500244140625,27.91802215576172,113.5,731.25
2015-11-06,107.0999984741211,659.3699951171875,27.95034408569336,114.05999755859375,733.760009765625
2015-11-09,106.48999786376953,655.489990234375,27.83721160888672,109.86000061035156,724.8900146484375
2015-11-10,107.91000366210938,659.6799926757812,26.95987319946289,112.69999694824219,728.3200073242188
2015-11-11,109.01000213623047,673.25,26.8074893951416,112.86000061035156,735.4000244140625
2015-11-12,108.0199966430664,665.5999755859375,26.717445373535156,108.91999816894531,731.22998046875
2015-11-13,103.94999694824219,642.3499755859375,25.937068939208984,103.6500015258789,717.0
2015-11-16,104.04000091552734,647.8099975585938,26.361888885498047,111.3499984741211,728.9600219726562
2015-11-17,105.12999725341797,643.2999877929688,26.248762130737305,117.0999984741211,725.2999877929688
2015-11-18,107.7699966430664,663.5399780273438,27.07992935180664,120.62999725341797,740.0
2015-11-19,106.26000213623047,661.27001953125,27.42393684387207,120.22000122070312,738.4099731445312
2015-11-20,107.31999969482422,668.4500122070312,27.543994903564453,123.83999633789062,756.5999755859375
2015-11-23,106.94999694824219,678.989990234375,27.18613052368164,125.02999877929688,755.97998046875
2015-11-24,105.73999786376953,671.1500244140625,27.447025299072266,123.30999755859375,748.280029296875
2015-11-25,105.41000366210938,675.3400268554688,27.25078010559082,124.16000366210938,748.1500244140625
2015-11-27,105.44999694824219,673.260009765625,27.19998550415039,125.44000244140625,750.260009765625
2015-11-30,104.23999786376953,664.7999877929688,27.313119888305664,123.33000183105469,742.5999755859375
2015-12-01,107.12000274658203,679.0599975585938,27.091472625732422,125.37000274658203,767.0399780273438
2015-12-02,106.06999969482422,676.010009765625,26.846736907958984,128.92999267578125,762.3800048828125
2015-12-03,104.37999725341797,666.25,26.597389221191406,126.80999755859375,752.5399780273438
2015-12-04,106.18000030517578,672.6400146484375,27.481658935546875,130.92999267578125,766.8099975585938
2015-12-07,105.61000061035156,669.8300170898438,27.30849838256836,125.36000061035156,763.25
2015-12-08,106.48999786376953,677.3300170898438,27.296955108642578,126.9800033569336,762.3699951171875
2015-12-09,104.5999984741211,664.7899780273438,26.694360733032227,124.19999694824219,751.6099853515625
2015-12-10,105.41999816894531,662.3200073242188,26.821340560913086,122.91000366210938,749.4600219726562
2015-12-11,102.12000274658203,640.1500244140625,26.131011962890625,118.91000366210938,738.8699951171875
2015-12-14,104.66000366210938,657.9099731445312,25.96939468383789,120.66999816894531,747.77001953125
2015-12-15,104.55000305175781,658.6400146484375,25.509937286376953,118.5999984741211,743.4000244140625
2015-12-16,106.79000091552734,675.77001953125,25.70619010925293,122.63999938964844,758.0900268554688
2015-12-17,106.22000122070312,670.6500244140625,25.16131591796875,122.51000213623047,749.4299926757812
2015-12-18,104.04000091552734,664.1400146484375,24.480220794677734,118.0199966430664,739.3099975585938
2015-12-21,104.7699966430664,664.510009765625,24.780359268188477,116.62999725341797,747.77001953125
2015-12-22,105.51000213623047,663.1500244140625,24.75727081298828,116.23999786376953,750.0
2015-12-23,104.62999725341797,663.7000122070312,25.07588768005371,118.16000366210938,750.3099975585938
2015-12-24,105.0199966430664,662.7899780273438,24.941978454589844,117.33000183105469,748.4000244140625
2015-12-28,105.93000030517578,675.2000122070312,24.662609100341797,117.11000061035156,762.510009765625
2015-12-29,107.26000213623047,693.969970703125,25.10590171813965,119.12000274658203,776.5999755859375
2015-12-30,106.22000122070312,689.0700073242188,24.778051376342773,116.70999908447266,771.0
2015-12-31,104.66000366210938,675.8900146484375,24.302438735961914,114.37999725341797,758.8800048828125
2016-01-04,102.22000122070312,636.989990234375,24.323219299316406,109.95999908447266,741.8400268554688
2016-01-05,102.7300033569336,633.7899780273438,23.713695526123047,107.66000366210938,742.5800170898438
2016-01-06,102.97000122070312,632.6500244140625,23.24962615966797,117.68000030517578,743.6199951171875
2016-01-07,97.91999816894531,607.9400024414062,22.268383026123047,114.55999755859375,726.3900146484375
2016-01-08,97.33000183105469,607.0499877929688,22.386133193969727,111.38999938964844,714.469970703125
2016-01-11,97.51000213623047,617.739990234375,22.748620986938477,114.97000122070312,716.030029296875
2016-01-12,99.37000274658203,617.8900146484375,23.07877540588379,116.58000183105469,726.0700073242188
2016-01-13,95.44000244140625,581.8099975585938,22.48541259765625,106.55999755859375,700.5599975585938
2016-01-14,98.37000274658203,593.0,22.97718620300293,107.05999755859375,714.719970703125
2016-01-15,94.97000122070312,570.1799926757812,22.425384521484375,104.04000091552734,694.4500122070312
2016-01-19,95.26000213623047,574.47998046875,22.316871643066406,107.88999938964844,701.7899780273438
2016-01-20,94.3499984741211,571.77001953125,22.34688377380371,107.73999786376953,698.4500122070312
2016-01-21,94.16000366210938,575.02001953125,22.233753204345703,102.3499984741211,706.5900268554688
2016-01-22,97.94000244140625,596.3800048828125,23.415861129760742,100.72000122070312,725.25
2016-01-25,97.01000213623047,596.530029296875,22.958717346191406,99.12000274658203,711.6699829101562
2016-01-26,97.33999633789062,601.25,23.0856990814209,97.83000183105469,713.0399780273438
2016-01-27,94.44999694824219,583.3499755859375,21.568815231323242,91.1500015258789,699.989990234375
2016-01-28,109.11000061035156,635.3499755859375,21.723508834838867,94.41000366210938,730.9600219726562
2016-01-29,112.20999908447266,587.0,22.473865509033203,91.83999633789062,742.9500122070312
2016-02-01,115.08999633789062,574.8099975585938,22.26376724243164,94.08999633789062,752.0
2016-02-02,114.61000061035156,552.0999755859375,21.813552856445312,91.48999786376953,764.6500244140625
2016-02-03,112.69000244140625,531.0700073242188,22.245296478271484,90.73999786376953,726.9500122070312
2016-02-04,110.48999786376953,536.260009765625,22.424036026000977,89.70999908447266,708.010009765625
2016-02-05,104.06999969482422,502.1300048828125,21.825132369995117,82.79000091552734,683.5700073242188
2016-02-08,99.75,488.1000061035156,22.05495262145996,83.31999969482422,682.739990234375
2016-02-09,99.54000091552734,482.07000732421875,22.050302505493164,86.12999725341797,678.1099853515625
2016-02-10,101.0,490.4800109863281,21.8831729888916,88.44999694824219,684.1199951171875
2016-02-11,101.91000366210938,503.82000732421875,21.750850677490234,86.3499984741211,683.1099853515625
2016-02-12,102.01000213623047,507.0799865722656,21.81817054748535,87.4000015258789,682.4000244140625
2016-02-16,101.61000061035156,521.0999755859375,22.43332290649414,89.05000305175781,691.0
2016-02-17,105.19999694824219,534.0999755859375,22.776880264282227,94.76000213623047,708.4000244140625
2016-02-18,103.47000122070312,525.0,22.345115661621094,90.48999786376953,697.3499755859375
2016-02-19,104.56999969482422,534.9000244140625,22.29404640197754,89.2300033569336,700.9099731445312
2016-02-22,107.16000366210938,559.5,22.489032745361328,91.93000030517578,706.4600219726562
2016-02-23,105.45999908447266,552.9400024414062,21.980667114257812,89.12000274658203,695.8499755859375
2016-02-24,106.87999725341797,554.0399780273438,22.307973861694336,91.61000061035156,699.5599975585938
2016-02-25,108.06999969482422,555.1500244140625,22.461179733276367,94.52999877929688,705.75
2016-02-26,107.91999816894531,555.22998046875,22.495996475219727,94.79000091552734,705.0700073242188
2016-02-29,106.91999816894531,552.52001953125,22.444927215576172,93.41000366210938,697.77001953125
2016-03-01,109.81999969482422,579.0399780273438,23.33632469177246,98.30000305175781,718.8099975585938
2016-03-02,109.94999694824219,580.2100219726562,23.38739013671875,97.61000061035156,718.8499755859375
2016-03-03,109.58000183105469,577.489990234375,23.561485290527344,97.93000030517578,712.4199829101562
2016-03-04,108.38999938964844,575.1400146484375,23.912012100219727,101.58000183105469,710.8900146484375
2016-03-07,105.7300033569336,562.7999877929688,23.647382736206055,95.48999786376953,695.1599731445312
2016-03-08,105.93000030517578,560.260009765625,23.452388763427734,96.2300033569336,693.969970703125
2016-03-09,107.51000213623047,559.469970703125,23.473281860351562,98.0,705.239990234375
2016-03-10,107.31999969482422,558.9299926757812,23.484886169433594,97.36000061035156,712.8200073242188
2016-03-11,109.41000366210938,569.6099853515625,23.7379150390625,97.66000366210938,726.8200073242188
2016-03-14,109.88999938964844,573.3699951171875,23.798263549804688,98.12999725341797,730.489990234375
2016-03-15,110.66999816894531,577.02001953125,24.27646255493164,97.86000061035156,728.3300170898438
2016-03-16,112.18000030517578,574.27001953125,24.599123001098633,99.3499984741211,736.0900268554688
